product_id,warehouse_id,customer_location,customer_zipcode,Cost_to_customer,delivery_period,delivery_cost,customer_review
P0494,W111,"08, Dara Marg, Rowtara, NORTH 24 PARGANAS, West Bengal, 743234, India",743234,13214.5,0,51.92,5
P0224,W060,"H.No. 655, Panchal Ganj, Halsi, LAKHISARAI, Bihar, 811311, India",811311,3062.95,2,180.05,3
P0243,W167,"20/548, Nath Marg, Hithla S.O, SHIVAMOGGA, Karnataka, 577214, India",577214,4198.4,1,158.25,1
P0458,W128,"38, Sundaram Circle, Mandawar, TONK, Rajasthan, 304001, India",304001,10119.21,1,57.83,4
P0164,W117,"62/85, Kothari Street, Sadi, CHITTORGARH, Rajasthan, 312023, India",312023,2637.36,3,246.87,5
P0059,W043,"H.No. 711, Bora Circle, Gunnaur, AMETHI, Uttar Pradesh, 227807, India",227807,12097.69,1,4.82,1
P0160,W168,"92, Tata Path, Nambakkam, TIRUVALLUR, Tamil Nadu, 602023, India",602023,6944.55,2,175.35,5
P0341,W061,"H.No. 92, Rao Street, Tiruvannamalai RS, TIRUVANNAMALAI, Tamil Nadu, 606601, India",606601,3432.8,3,118.92,2
P0428,W023,"22/63, Jhaveri Street, Pinnaiyur, THANJAVUR, Tamil Nadu, 614902, India",614902,1415.77,3,172.88,3
P0080,W037,"H.No. 319, Bath Street, Rakba Amola, AMBEDKAR NAGAR, Uttar Pradesh, 224139, India",224139,9551.23,1,325.16,4
P0446,W014,"01/91, Narayan Road, Lahori, SHAJAPUR, Madhya Pradesh, 465220, India",465220,10483.88,1,70.88,3
P0313,W068,"55/44, Buch, Sherpura, PANCH MAHALS, Gujarat, 389341, India",389341,1642.38,1,247.86,2
P0137,W043,"66/29, Bhavsar Street, Sawasijageer, RAJGARH, Madhya Pradesh, 465669, India",465669,2655.98,0,197.85,3
P0433,W174,"08/894, Badal Nagar, Dangarakheda, DEWAS, Madhya Pradesh, 455459, India",455459,7652.89,1,222.58,3
P0218,W100,"47, Mital Street, Balisankara S.O, SUNDERGARH, Odisha, 770015, India",770015,10565.48,3,340.2,2
P0333,W066,"32, Ghose, Kottisa, SRIKAKULAM, Andhra Pradesh, 532461, India",532461,8785.6,0,15.03,2
P0055,W183,"636, Varty Ganj, Sadholi Quadeem, SAHARANPUR, Uttar Pradesh, 247121, India",247121,14367.05,2,237.46,2
P0200,W054,"H.No. 694, Shanker Circle, Sarsu, NAWADA, Bihar, 805109, India",805109,12906.74,3,428.94,5
P0385,W119,"61/22, Dhillon Street, Bhuradev, SAHARANPUR, Uttar Pradesh, 247121, India",247121,2494.85,2,323.44,2
P0368,W075,"89, Mand Chowk, Murlen, Champhai, Mizoram, 796321, India",796321,4995.87,5,423.31,1
P0007,W094,"H.No. 445, Dalal Street, Dhariya Khedi, MANDSAUR, Madhya Pradesh, 458002, India",458002,14803.84,3,282.78,4
P0148,W021,"42/14, Sheth Road, Sector 30 Noida, GAUTAM BUDDHA NAGAR, Uttar Pradesh, 201303, India",201303,756.4,3,44.49,2
P0154,W089,"939, Kibe, Biringatoli, SUNDERGARH, Odisha, 770018, India",770018,2539.01,5,337.41,2
P0141,W040,"85, Chandra Chowk, Chhitanpur, SIWAN, Bihar, 841245, India",841245,10022.15,4,275.65,3
P0195,W056,"60/317, Chaudhari Road, Pichkuri, BARDHAMAN, West Bengal, 713128, India",713128,10067.0,0,69.39,3
P0376,W129,"43, Prashad, Sribati, BARDHAMAN, West Bengal, 713514, India",713514,6303.48,1,166.64,2
P0427,W049,"H.No. 50, Bath Street, Chakore, SOLAPUR, Maharashtra, 413101, India",413101,4184.07,1,109.88,4
P0466,W193,"79/654, Chakraborty, Chandipur, JHALAWAR, Rajasthan, 326037, India",326037,9218.1,4,356.39,1
P0068,W005,"25/793, Hegde Road, IAF, AGRA, Uttar Pradesh, 282008, India",282008,7470.11,1,27.95,3
P0056,W045,"006, Bumb Circle, Nauhara, AZAMGARH, Uttar Pradesh, 223222, India",223222,7322.02,3,247.14,2
P0260,W159,"77, Amble Road, Mysore Mala, KOZHIKODE, Kerala, 673602, India",673602,3452.21,2,36.03,1
P0026,W188,"08, Dara Marg, Rowtara, NORTH 24 PARGANAS, West Bengal, 743234, India",743234,13922.9,4,343.55,2
P0156,W083,"148, Sama Marg, Malabad, BELAGAVI, Karnataka, 591212, India",591212,6315.4,2,11.83,3
P0419,W128,"H.No. 77, Suri Marg, Bachiti, SAHARANPUR, Uttar Pradesh, 247551, India",247551,10048.88,2,23.11,4
P0293,W143,"76/41, Handa, Ambari, BASTI, Uttar Pradesh, 272150, India",272150,4231.76,2,376.22,5
P0012,W028,"H.No. 959, Jani Road, Swdeshnagar, North And Middle Andaman, Andaman and Nico.In., 744201, India",744201,6357.27,2,186.27,1
P0118,W136,"H.No. 07, Chad Path, Wahlong, East Khasi Hills, Megalaya, 793108, India",793108,14417.91,1,173.26,5
P0107,W010,"01/361, Balasubramanian Street, SeKunnatur, VILLUPURAM, Tamil Nadu, 605651, India",605651,11539.28,3,163.1,5
P0293,W140,"H.No. 502, Ravi Path, Keshabchak, HOOGHLY, West Bengal, 712410, India",712410,3919.39,0,68.82,4
P0223,W016,"H.No. 56, Gulati Circle, Vegur, NELLORE, Andhra Pradesh, 524137, India",524137,8954.89,1,2.11,3
P0219,W180,"876, Shroff Road, Gharaunda, BANDA, Uttar Pradesh, 210120, India",210120,9170.78,3,16.81,2
P0468,W083,"042, Reddy, Ammapatti, TIRUCHIRAPPALLI, Tamil Nadu, 621014, India",621014,1111.86,3,31.14,5
P0473,W032,"876, Shroff Road, Gharaunda, BANDA, Uttar Pradesh, 210120, India",210120,8592.5,0,58.71,5
P0114,W046,"H.No. 148, Kade, Singihaun, SUPAUL, Bihar, 852138, India",852138,10567.64,1,256.73,5
P0111,W015,"35, Pall Marg, Chachrari, JALANDHAR, Punjab, 144409, India",144409,9187.71,5,551.29,1
P0097,W166,"H.No. 27, Lalla Chowk, Tikarpada, KENDUJHAR, Odisha, 758013, India",758013,1613.09,4,266.14,3
P0137,W155,"50, Aurora Street, Garhi Hasanpur, MUZAFFARNAGAR, Uttar Pradesh, 247778, India",247778,2698.03,4,211.93,4
P0138,W051,"H.No. 173, Bala Street, Nimera, SIKAR, Rajasthan, 332722, India",332722,2575.1,1,46.57,4
P0242,W191,"32, Ghose, Kottisa, SRIKAKULAM, Andhra Pradesh, 532461, India",532461,12247.39,0,36.87,1
P0242,W083,"25, Yadav Nagar, Hiwara BK, AMRAVATI, Maharashtra, 444701, India",444701,12342.43,2,118.9,4
P0381,W008,"58/22, Hora, Karelibaug, VADODARA, Gujarat, 390018, India",390018,3092.59,2,10.99,3
P0370,W008,"78/390, Ratta, Mukerian, HOSHIARPUR, Punjab, 144211, India",144211,9011.48,3,104.44,2
P0002,W108,"H.No. 36, Sankar Ganj, Thogurai, PEDDAPALLI, Telangana, 505185, India",505185,2552.87,0,22.37,1
P0270,W099,"96/980, Bhatt Street, Dahiwal, Malegaon, Maharashtra, 423105, India",423105,9966.73,0,31.89,1
P0354,W017,"H.No. 74, Varughese Road, Tharhi Sidhhap, MADHUBANI, Bihar, 847232, India",847232,13576.36,2,385.82,5
P0295,W060,"96, Padmanabhan Street, Bargaon, NAGAON, Assam, 782425, India",782425,6672.94,2,114.16,1
P0284,W065,"64, Dass Path, Padalane, Ahmed Nagar, Maharashtra, 422604, India",422604,12976.19,0,49.9,4
P0175,W127,"H.No. 09, Deshmukh Zila, Nikaspur Nisfi, SAMASTIPUR, Bihar, 848121, India",848121,5042.52,2,402.67,5
P0326,W189,"H.No. 09, Deshmukh Zila, Nikaspur Nisfi, SAMASTIPUR, Bihar, 848121, India",848121,14045.15,1,83.8,2
P0094,W190,"21/630, Bhatnagar Zila, Beraja, DEVBHOOMI DWERKA, Gujarat, 361305, India",361305,4644.93,3,22.83,3
P0374,W114,"09, Badal Circle, Chikliguri, JALPAIGURI, West Bengal, 736202, India",736202,2417.0,1,270.19,2
P0402,W015,"94/43, Parsa Marg, Sema, RAJSAMAND, Rajasthan, 313322, India",313322,3585.98,3,381.07,5
P0328,W054,"H.No. 321, Dora Street, Surhali, DINDORI, Madhya Pradesh, 481672, India",481672,6911.35,1,162.12,4
P0189,W114,"35/29, Sabharwal Ganj, Darima, DARBHANGA, Bihar, 847121, India",847121,8673.26,4,481.42,2
P0456,W183,"H.No. 16, Yogi Zila, Padmanabhapuram Fort S.O, KANYAKUMARI, Tamil Nadu, 629175, India",629175,5070.52,2,82.0,1
P0245,W102,"005, Bassi Ganj, Nandgawan, ETAWAH, Uttar Pradesh, 206127, India",206127,7491.69,2,158.19,1
P0450,W054,"H.No. 57, Hayer Circle, Monteswar, BARDHAMAN, West Bengal, 713145, India",713145,4730.79,2,226.22,1
P0002,W150,"H.No. 27, Lalla Chowk, Tikarpada, KENDUJHAR, Odisha, 758013, India",758013,2928.83,5,400.69,5
P0185,W057,"29/641, Mitter Path, Sujanpur SO Gurdaspur, PATHANKOT, Punjab, 145023, India",145023,14813.49,2,284.01,2
P0407,W140,"H.No. 549, Lal Nagar, Parvathipuram S.O, TIRUCHIRAPPALLI, Tamil Nadu, 621211, India",621211,9135.75,2,159.68,4
P0156,W156,"21/630, Bhatnagar Zila, Beraja, DEVBHOOMI DWERKA, Gujarat, 361305, India",361305,6441.52,3,156.13,3
P0235,W046,"99/279, Soni Ganj, Kakching Khunou, Thoubal, Manipur, 795103, India",795103,14016.7,1,232.32,4
P0128,W145,"51, Bail Nagar, G.Marandahalli, KOLAR, Karnataka, 563132, India",563132,6286.53,0,133.84,5
P0401,W013,"18, Bhattacharyya Marg, Vadaponparappi, VILLUPURAM, Tamil Nadu, 605702, India",605702,14435.78,3,14.03,4
P0233,W011,"34, Shukla Circle, Manchanabele, RAMANAGAR, Karnataka, 562128, India",562128,1235.38,0,126.59,3
P0039,W087,"H.No. 963, Sachdeva Road, Hiwarkheda, Jalgaon, Maharashtra, 425114, India",425114,6274.13,3,191.56,5
P0324,W072,"28/503, Badami Path, J.Pullalacheruvu, PRAKASAM, Andhra Pradesh, 523368, India",523368,300.66,1,58.86,3
P0143,W191,"H.No. 183, Peri Road, Jhokar, SHAJAPUR, Madhya Pradesh, 465106, India",465106,13795.88,1,8.15,2
P0149,W033,"40/12, Halder Marg, Ponkal, MANCHERIAL, Telangana, 504205, India",504205,8779.55,2,54.85,5
P0349,W126,"H.No. 025, Seth Road, Mutkallipur, AZAMGARH, Uttar Pradesh, 276288, India",276288,9301.63,0,34.67,2
P0178,W121,"H.No. 77, Suri Marg, Bachiti, SAHARANPUR, Uttar Pradesh, 247551, India",247551,11957.6,3,296.52,2
P0024,W113,"38/822, Pathak, Bagriawas, SIKAR, Rajasthan, 332715, India",332715,2323.02,3,251.77,4
P0398,W047,"82/79, Vig Nagar, Surahan, AZAMGARH, Uttar Pradesh, 223224, India",223224,12910.67,2,199.47,2
P0252,W060,"92, Tata Path, Nambakkam, TIRUVALLUR, Tamil Nadu, 602023, India",602023,7240.31,3,35.72,2
P0056,W066,"94/43, Parsa Marg, Sema, RAJSAMAND, Rajasthan, 313322, India",313322,7165.33,0,109.17,2
P0137,W020,"16/003, Nath, Volalu, DAKSHINA KANNADA, Karnataka, 574241, India",574241,2626.84,2,149.26,2
P0180,W042,"94/048, Kata Ganj, Som, UDAIPUR, Rajasthan, 313701, India",313701,10222.36,2,22.82,5
P0149,W163,"H.No. 16, Yogi Zila, Padmanabhapuram Fort S.O, KANYAKUMARI, Tamil Nadu, 629175, India",629175,8803.0,2,87.87,4
P0286,W095,"63, Raja Marg, Thyagatur, TUMAKURU, Karnataka, 572223, India",572223,5806.34,0,3.78,4
P0439,W165,"00/26, Salvi Ganj, Vallikkapatta, MALAPPURAM, Kerala, 679324, India",679324,10742.02,1,156.37,5
P0492,W044,"41/556, Choudhary Marg, Leswa, AJMER, Rajasthan, 305201, India",305201,13875.24,4,190.39,3
P0301,W115,"H.No. 113, Pandya Street, Piparpati, GORAKHPUR, Uttar Pradesh, 273306, India",273306,11990.18,5,481.39,3
P0298,W045,"353, Radhakrishnan Road, Jaya Prakash Nagar S.O, Mysuru, Karnataka, 570031, India",570031,4560.74,1,29.29,3
P0353,W194,"H.No. 41, Sarkar Street, Erdandi, JAGTIAL, Telangana, 505450, India",505450,14021.12,0,26.56,5
P0129,W146,"042, Reddy, Ammapatti, TIRUCHIRAPPALLI, Tamil Nadu, 621014, India",621014,314.6,3,106.39,3
P0352,W127,"38/822, Pathak, Bagriawas, SIKAR, Rajasthan, 332715, India",332715,10800.94,1,21.12,1
P0353,W002,"433, Dey Ganj, Tungou, Ukhrul, Manipur, 795142, India",795142,14123.92,3,137.14,3
P0045,W019,"775, Panchal Ganj, Pennaluripeta, TIRUVALLUR, Tamil Nadu, 602026, India",602026,9235.59,2,71.08,1
P0086,W188,"021, Wason Path, Kangra Colony, AMRITSAR, Punjab, 143001, India",143001,1861.61,2,106.72,4
P0104,W159,"H.No. 776, Chadha Zila, Rekhpur, KANSHIRAM NAGAR, Uttar Pradesh, 207123, India",207123,9836.84,3,411.26,2
P0123,W002,"021, Wason Path, Kangra Colony, AMRITSAR, Punjab, 143001, India",143001,14460.27,2,472.18,3
P0419,W072,"H.No. 07, Chad Path, Wahlong, East Khasi Hills, Megalaya, 793108, India",793108,10294.1,3,291.54,4
P0265,W008,"25, Yadav Nagar, Hiwara BK, AMRAVATI, Maharashtra, 444701, India",444701,4106.73,1,35.33,5
P0404,W166,"951, Lala Zila, Vedaraplavu, ALAPPUZHA, Kerala, 690505, India",690505,6988.03,4,255.75,4
P0375,W142,"H.No. 82, Lala Chowk, Cheekunatham, Chittoor, Andhra Pradesh, 517425, India",517425,1010.81,0,70.26,1
P0048,W124,"021, Wason Path, Kangra Colony, AMRITSAR, Punjab, 143001, India",143001,6073.88,3,417.91,1
P0107,W010,"52, Boase Circle, Rayavaram S.O (Pudukkottai), PUDUKKOTTAI, Tamil Nadu, 622506, India",622506,11532.41,0,145.77,5
P0070,W125,"83/71, Dhawan Path, Taticherla, ANANTHAPUR, Andhra Pradesh, 515731, India",515731,6111.72,2,9.81,4
P0212,W182,"H.No. 79, Sathe Path, Machapur, SIDDIPET, Telangana, 531149, India",531149,10467.05,2,84.52,5
P0178,W183,"56, Chauhan Street, Raibag R.S., BELAGAVI, Karnataka, 591317, India",591317,11705.33,3,44.12,4
P0387,W157,"H.No. 926, Lall Ganj, Charla, CHURU, Rajasthan, 331517, India",331517,9128.31,1,0.79,5
P0470,W193,"16/003, Nath, Volalu, DAKSHINA KANNADA, Karnataka, 574241, India",574241,10790.4,2,246.25,5
P0205,W077,"96/980, Bhatt Street, Dahiwal, Malegaon, Maharashtra, 423105, India",423105,7143.45,2,11.02,3
P0188,W168,"79/85, Palan Zila, Kolathur, KANCHIPURAM, Tamil Nadu, 600048, India",600048,12033.36,0,221.32,5
P0213,W023,"11/673, Warrior Marg, Chinnaboinapalli, Parkal, Telangana, 506165, India",506165,13476.22,4,285.48,3
P0071,W089,"H.No. 144, Prakash Street, Chincholi (Tumsar), BHANDARA, Maharashtra, 441912, India",441912,762.4,3,196.94,3
P0005,W027,"98, Mangat, Haripur, TAPI, Gujarat, 394375, India",394375,11297.72,3,117.76,5
P0407,W104,"79/85, Palan Zila, Kolathur, KANCHIPURAM, Tamil Nadu, 600048, India",600048,9163.58,1,192.43,3
P0459,W080,"89, Mand Chowk, Murlen, Champhai, Mizoram, 796321, India",796321,7208.62,1,148.26,3
P0261,W168,"01/743, Kurian Circle, Baggavalli, CHICKMAGALUR, Karnataka, 577547, India",577547,7965.9,3,231.48,3
P0435,W030,"88/52, Dyal, Akuteegapadu, West Godavari, Andhra Pradesh, 534196, India",534196,11330.13,1,106.92,5
P0100,W198,"44/92, Prakash Chowk, Sadgaon, DHULE, Maharashtra, 424006, India",424006,8331.88,0,20.44,1
P0110,W062,"H.No. 655, Panchal Ganj, Halsi, LAKHISARAI, Bihar, 811311, India",811311,6265.27,1,213.29,2
P0107,W147,"631, Dugar Circle, Sasaur, SHEIKHPURA, Bihar, 811102, India",811102,11649.44,4,249.76,3
P0307,W067,"647, Hora Chowk, Kolmandla, RAIGARH, Maharashtra, 402114, India",402114,9422.15,1,61.44,1
P0227,W186,"849, Nath Zila, Sultanpur, PEDDAPALLI, Telangana, 505525, India",505525,9243.7,4,247.57,5
P0032,W080,"H.No. 30, Borde Ganj, Mirajwadi, Sangli, Maharashtra, 416301, India",416301,7252.36,3,216.02,1
P0359,W014,"44/92, Prakash Chowk, Sadgaon, DHULE, Maharashtra, 424006, India",424006,7045.4,2,83.29,3
P0428,W023,"12, Chaudhuri Marg, Jakanur, BAGALKOT, Karnataka, 587201, India",587201,1415.33,4,170.85,5
P0278,W181,"H.No. 56, Gulati Circle, Vegur, NELLORE, Andhra Pradesh, 524137, India",524137,11292.39,1,14.48,1
P0297,W032,"H.No. 21, Ravi Zila, Jalalpura (Sheopur So), MORENA, Madhya Pradesh, 476337, India",476337,9904.54,4,225.5,1
P0363,W106,"50, Aurora Street, Garhi Hasanpur, MUZAFFARNAGAR, Uttar Pradesh, 247778, India",247778,862.26,0,136.52,5
P0233,W102,"39, Karnik Marg, Nemmini, THRISSUR, Kerala, 680104, India",680104,1305.14,2,206.85,1
P0303,W061,"41/28, Taneja Ganj, Mota Jambuda, BHARUCH, Gujarat, 393130, India",393130,3586.17,0,49.21,2
P0242,W065,"H.No. 79, Sathe Path, Machapur, SIDDIPET, Telangana, 531149, India",531149,12238.43,3,24.11,3
P0470,W158,"56/881, Goyal Zila, Vetrayuni Appapuram, GUNTUR, Andhra Pradesh, 522660, India",522660,10787.32,4,265.97,4
P0427,W109,"H.No. 113, Pandya Street, Piparpati, GORAKHPUR, Uttar Pradesh, 273306, India",273306,4112.66,0,24.88,4
P0122,W113,"897, Sampath Street, Tallapudi S.O, West Godavari, Andhra Pradesh, 534341, India",534341,10488.83,2,177.19,3
P0012,W088,"22/63, Jhaveri Street, Pinnaiyur, THANJAVUR, Tamil Nadu, 614902, India",614902,6471.91,2,302.11,5
P0267,W184,"H.No. 49, Sant Road, Peddur Reservoir, Chittoor, Andhra Pradesh, 517418, India",517418,3986.49,0,70.3,1
P0352,W047,"42/14, Sheth Road, Sector 30 Noida, GAUTAM BUDDHA NAGAR, Uttar Pradesh, 201303, India",201303,11117.5,2,350.67,4
P0450,W113,"H.No. 30, Borde Ganj, Mirajwadi, Sangli, Maharashtra, 416301, India",416301,4850.36,4,351.12,2
P0038,W012,"64/250, Vasa Marg, Mamidikuduru, East Godavari, Andhra Pradesh, 533247, India",533247,4626.37,0,126.42,1
P0094,W104,"H.No. 16, Yogi Zila, Padmanabhapuram Fort S.O, KANYAKUMARI, Tamil Nadu, 629175, India",629175,4820.45,0,181.08,2
P0004,W200,"06/21, Chanda Street, Jangle Agahi, GORAKHPUR, Uttar Pradesh, 273165, India",273165,8139.7,1,319.43,4
P0445,W135,"H.No. 148, Kade, Singihaun, SUPAUL, Bihar, 852138, India",852138,3480.39,2,57.52,5
P0140,W094,"59, Mallick Nagar, Goimundi, NUAPADA, Odisha, 766107, India",766107,7168.62,3,2.28,3
P0119,W122,"H.No. 173, Bala Street, Nimera, SIKAR, Rajasthan, 332722, India",332722,4529.31,2,103.94,2
P0354,W144,"02, Vora Marg, Thumkhonglok, Bishnupur, Manipur, 795133, India",795133,13580.73,1,386.7,4
P0406,W115,"64/250, Vasa Marg, Mamidikuduru, East Godavari, Andhra Pradesh, 533247, India",533247,1040.21,4,129.85,3
P0152,W038,"79/918, Murty Chowk, Umara, AKOLA, Maharashtra, 444101, India",444101,7532.21,4,213.33,3
P0328,W089,"47, Mital Street, Balisankara S.O, SUNDERGARH, Odisha, 770015, India",770015,7173.14,4,407.23,3
P0150,W127,"H.No. 26, Oza Nagar, Khajuri Akbarpur, SAHARANPUR, Uttar Pradesh, 247669, India",247669,14971.05,3,41.54,4
P0451,W077,"42/39, Bassi Road, Barauli Rustampur, SAMBHAL, Uttar Pradesh, 244412, India",244412,4082.69,0,83.18,5
P0076,W060,"02, Vora Marg, Thumkhonglok, Bishnupur, Manipur, 795133, India",795133,1237.4,0,109.23,4
P0368,W067,"H.No. 46, Sule Marg, Dagal, BANSWARA, Rajasthan, 327027, India",327027,4716.45,3,135.2,4
P0341,W099,"H.No. 26, Oza Nagar, Khajuri Akbarpur, SAHARANPUR, Uttar Pradesh, 247669, India",247669,3532.82,1,208.07,4
P0319,W175,"39, Chhabra Path, Pulluvazhi, ERNAKULAM, Kerala, 683541, India",683541,4434.93,2,93.49,5
P0199,W149,"H.No. 445, Varughese Nagar, Gummadidala, SANGAREDDY, Telangana, 502313, India",502313,2227.28,2,34.84,1
P0406,W091,"28/503, Badami Path, J.Pullalacheruvu, PRAKASAM, Andhra Pradesh, 523368, India",523368,1002.48,0,87.69,2
P0368,W189,"H.No. 77, Sawhney Ganj, Pande, SOLAPUR, Maharashtra, 413203, India",413203,4894.32,4,331.1,4
P0499,W110,"H.No. 74, Varughese Road, Tharhi Sidhhap, MADHUBANI, Bihar, 847232, India",847232,12592.41,2,211.84,4
P0114,W057,"897, Sampath Street, Tallapudi S.O, West Godavari, Andhra Pradesh, 534341, India",534341,10318.44,1,1.01,4
P0286,W075,"03/265, Nair Zila, Simasi, GIR SOMNATH, Gujarat, 362560, India",362560,5836.97,2,46.9,2
P0350,W054,"353, Radhakrishnan Road, Jaya Prakash Nagar S.O, Mysuru, Karnataka, 570031, India",570031,8532.4,1,218.18,4
P0150,W035,"148, Sama Marg, Malabad, BELAGAVI, Karnataka, 591212, India",591212,14992.07,3,57.73,3
P0014,W021,"98, Mangat, Haripur, TAPI, Gujarat, 394375, India",394375,11308.09,0,106.65,4
P0457,W022,"H.No. 148, Kade, Singihaun, SUPAUL, Bihar, 852138, India",852138,8091.34,1,406.38,3
P0157,W104,"H.No. 77, Suri Marg, Bachiti, SAHARANPUR, Uttar Pradesh, 247551, India",247551,5012.72,0,83.58,3
P0120,W002,"11, Chacko Path, Kothalgaon, NIRMAL, Telangana, 504103, India",504103,9641.35,1,101.2,4
P0242,W191,"775, Panchal Ganj, Pennaluripeta, TIRUVALLUR, Tamil Nadu, 602026, India",602026,12302.31,0,71.77,5
P0377,W093,"35/509, Vyas Road, Mohanbati, NORTH DINAJPUR, West Bengal, 733134, India",733134,13769.38,1,396.96,1
P0382,W164,"H.No. 963, Sachdeva Road, Hiwarkheda, Jalgaon, Maharashtra, 425114, India",425114,2603.93,2,156.5,2
P0453,W096,"28/503, Badami Path, J.Pullalacheruvu, PRAKASAM, Andhra Pradesh, 523368, India",523368,11286.76,2,54.19,4
P0420,W173,"13, Date Ganj, Krishnapur, WEST MIDNAPORE, West Bengal, 721127, India",721127,8622.75,4,314.19,3
P0250,W017,"H.No. 46, Sule Marg, Dagal, BANSWARA, Rajasthan, 327027, India",327027,1769.87,3,3.23,2
P0292,W087,"870, Radhakrishnan Path, Datia Civil Line, DATIA, Madhya Pradesh, 475661, India",475661,3633.99,4,222.74,4
P0142,W055,"03/265, Nair Zila, Simasi, GIR SOMNATH, Gujarat, 362560, India",362560,14499.77,1,14.23,3
P0323,W166,"H.No. 49, Sant Road, Peddur Reservoir, Chittoor, Andhra Pradesh, 517418, India",517418,5538.57,3,97.1,5
P0331,W195,"24/95, Bahl Nagar, Mallickpada, BOUDH, Odisha, 762020, India",762020,12999.41,3,16.92,3
P0200,W041,"48/130, Sengupta Marg, Haridaspur, AMBEDKAR NAGAR, Uttar Pradesh, 224143, India",224143,12617.96,3,120.43,1
P0067,W035,"12/10, Ratta Road, Agucha, BHILWARA, Rajasthan, 311022, India",311022,8869.72,3,143.32,2
P0276,W023,"83, Nori, ICO Spinning Mills S.O, Kolhapur, Maharashtra, 416143, India",416143,13935.99,2,176.97,4
P0326,W149,"01/54, Mittal Zila, Jamble, Chikkamagaluru, Karnataka, 577124, India",577124,13937.49,2,8.02,5
P0285,W072,"48/130, Sengupta Marg, Haridaspur, AMBEDKAR NAGAR, Uttar Pradesh, 224143, India",224143,11584.8,1,207.81,3
P0241,W123,"754, Lanka Nagar, Budhma, MADHEPURA, Bihar, 852114, India",852114,13241.29,3,195.45,5
P0372,W166,"870, Radhakrishnan Path, Datia Civil Line, DATIA, Madhya Pradesh, 475661, India",475661,14114.21,2,29.87,3
P0095,W042,"60, Vora Nagar, Pregnapur S.O, SIDDIPET, Telangana, 502311, India",502311,13664.0,0,208.31,3
P0029,W067,"969, Gera Road, Lohitha, Warangal, Telangana, 506310, India",506310,6298.48,2,5.7,1
P0178,W100,"94/64, Bhatnagar Path, Manali SO Tiruvallur, TIRUVALLUR, Tamil Nadu, 600068, India",600068,11844.57,2,178.55,2
P0045,W015,"92, Tata Path, Nambakkam, TIRUVALLUR, Tamil Nadu, 602023, India",602023,9372.3,1,174.15,4
P0074,W005,"39, Chhabra Path, Pulluvazhi, ERNAKULAM, Kerala, 683541, India",683541,11890.48,3,386.84,2
P0078,W157,"H.No. 61, Dhar Zila, Jajireddy Gudem, SURYAPET, Telangana, 508224, India",508224,8545.82,2,157.6,1
P0406,W062,"H.No. 50, Bath Street, Chakore, SOLAPUR, Maharashtra, 413101, India",413101,1059.13,1,169.73,2
P0149,W033,"52, Boase Circle, Rayavaram S.O (Pudukkottai), PUDUKKOTTAI, Tamil Nadu, 622506, India",622506,8755.06,0,33.27,3
P0485,W013,"H.No. 524, Patil, Ibrahimpatnam S.O, JAGTIAL, Telangana, 505450, India",505450,7413.48,0,88.78,4
P0296,W125,"16/09, Bajwa Nagar, Kothara, KACHCHH, Gujarat, 370645, India",370645,13912.09,1,81.9,4
P0397,W122,"H.No. 45, Madan Path, Yangpi, Tuensang, Nagaland, 798612, India",798612,5974.41,0,166.96,5
P0194,W175,"299, Sarna Street, Penchara Deuli, BANKURA, West Bengal, 722150, India",722150,4235.98,0,93.91,4
P0069,W121,"65/93, Sarma Ganj, Tirukatchur, KANCHIPURAM, Tamil Nadu, 603204, India",603204,13180.71,1,15.26,3
P0073,W061,"39, Karnik Marg, Nemmini, THRISSUR, Kerala, 680104, India",680104,9563.43,3,176.82,5
P0236,W059,"247, Mallick Nagar, Sadikapur, SITAPUR, Uttar Pradesh, 261141, India",261141,3093.07,2,10.4,1
P0408,W027,"876, Shroff Road, Gharaunda, BANDA, Uttar Pradesh, 210120, India",210120,8066.59,3,52.57,2
P0389,W109,"79/654, Chakraborty, Chandipur, JHALAWAR, Rajasthan, 326037, India",326037,2423.01,0,0.79,5
P0297,W032,"42/39, Bassi Road, Barauli Rustampur, SAMBHAL, Uttar Pradesh, 244412, India",244412,9752.51,1,77.89,5
